,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
115223,0,170.6,India,Australia,Chandigarh,34,95,6.627906976744185,6,34.0,1.0,161,2
56032,0,155.71428571428572,Afghanistan,West Indies,Nagpur,32,71,4.840909090909091,5,21.0,2.0,123,1
46320,0,158.30769230769232,New Zealand,England,Durban,58,62,6.0,6,32.0,1.0,164,1
2095,0,154.0,Australia,Pakistan,St Lucia,0,191,9.55,0,49.0,8.0,191,1
144416,0,141.92307692307693,New Zealand,Australia,Sydney,26,103,6.574468085106383,7,30.0,0.0,149,2
51029,0,153.0,India,Sri Lanka,Pune,47,68,5.589041095890411,3,22.0,4.0,101,1
5839,1,156.9047619047619,South Africa,Australia,Cape Town,87,60,10.909090909090908,9,55.0,1.0,178,1
119467,0,135.609756097561,Bangladesh,Sri Lanka,Colombo,22,177,10.836734693877553,7,60.0,1.0,215,2
166476,0,166.66666666666666,England,India,Ahmedabad,44,130,10.263157894736842,9,46.0,0.0,188,2
159775,0,139.8,South Africa,Australia,Adelaide,29,129,8.505494505494505,8,42.0,1.0,145,2
108074,0,135.2,New Zealand,West Indies,Wellington,69,69,8.117647058823529,6,32.0,2.0,163,2
69581,0,142.375,Sri Lanka,England,Cardiff,13,103,5.775700934579439,4,26.0,2.0,129,1
64528,0,153.88235294117646,New Zealand,Pakistan,Barbados,18,105,6.176470588235294,4,30.0,2.0,133,1
102385,0,128.3953488372093,West Indies,Pakistan,Dubai,33,83,5.724137931034483,5,38.0,1.0,144,2
77344,1,140.66666666666666,Sri Lanka,West Indies,Coolidge,88,25,4.6875,8,25.0,2.0,131,1
148490,1,157.4,Ireland,Afghanistan,Dehradun,89,58,11.225806451612902,9,53.0,1.0,178,2
1801,0,154.0,Afghanistan,India,St Lucia,49,57,4.816901408450704,7,26.0,0.0,115,1
98074,1,149.28571428571428,England,South Africa,Cape Town,90,28,5.6,7,28.0,3.0,135,2
158286,0,130.5,India,England,Manchester,23,142,8.783505154639174,8,18.0,1.0,163,2
65392,0,191.25,South Africa,England,Mumbai,20,180,10.799999999999999,6,46.0,1.0,229,1
38069,0,146.41666666666666,Afghanistan,New Zealand,Abu Dhabi,33,88,6.068965517241379,6,32.0,1.0,124,1
129043,0,131.0,Sri Lanka,Australia,Melbourne,53,93,8.328358208955224,7,30.0,2.0,172,2
25873,1,177.6,Sri Lanka,India,Chandigarh,87,63,11.454545454545455,9,53.0,1.0,206,1
147581,1,120.66666666666667,Ireland,Zimbabwe,Bready,86,72,12.705882352941176,9,62.0,1.0,134,2
50229,0,168.66666666666666,New Zealand,Australia,Auckland,38,110,8.048780487804878,2,30.0,4.0,150,1
95499,0,143.0,Sri Lanka,Australia,Nottingham,41,99,7.518987341772152,7,22.0,2.0,160,2
17544,0,162.46666666666667,Australia,New Zealand,Wellington,41,95,7.215189873417722,6,47.0,2.0,156,1
111280,0,138.07142857142858,Zimbabwe,Australia,Harare,38,102,7.463414634146342,4,24.0,3.0,129,2
137883,1,149.95833333333334,Sri Lanka,New Zealand,Auckland,87,55,10.0,7,44.0,3.0,144,2
59541,1,149.0,South Africa,England,Chattogram,83,52,8.432432432432432,10,40.0,0.0,196,1
136333,0,149.95833333333334,New Zealand,Sri Lanka,Auckland,62,60,6.206896551724138,7,13.0,3.0,116,2
76166,0,181.8,Australia,Sri Lanka,Adelaide,31,134,9.03370786516854,8,41.0,1.0,187,1
55761,0,155.71428571428572,Sri Lanka,India,Nagpur,61,85,8.64406779661017,9,50.0,1.0,215,1
54323,0,148.20689655172413,India,Sri Lanka,Mirpur,25,111,7.010526315789473,8,46.0,0.0,130,1
162604,0,147.33333333333334,England,West Indies,Chester-le-Street,50,100,8.571428571428571,6,33.0,1.0,155,2
5245,0,156.9047619047619,England,Zimbabwe,Cape Town,62,91,9.413793103448276,7,49.0,1.0,188,1
62370,0,178.0,Zimbabwe,South Africa,Potchefstroom,8,118,6.321428571428571,3,46.0,3.0,132,1
74198,0,151.36363636363637,Pakistan,England,Manchester,55,98,9.046153846153846,9,48.0,1.0,195,1
114679,0,162.58333333333334,New Zealand,Pakistan,Hamilton,69,74,8.705882352941176,10,39.0,0.0,171,2
84127,0,174.16666666666666,India,England,Ahmedabad,18,102,6.0,6,44.0,0.0,124,1
111132,0,138.07142857142858,Zimbabwe,New Zealand,Harare,79,65,9.512195121951219,8,45.0,2.0,154,2
27194,0,146.14285714285714,Afghanistan,Netherlands,Sharjah,76,33,4.5,7,21.0,1.0,90,1
142620,0,130.71428571428572,India,Sri Lanka,Nagpur,65,99,10.8,8,48.0,1.0,186,2
174148,0,158.0,India,Sri Lanka,Indore,72,63,7.875,10,35.0,0.0,144,2
156008,0,148.0,England,New Zealand,Christchurch,38,107,7.829268292682928,8,49.0,1.0,154,2
134913,0,153.6,Zimbabwe,Netherlands,Sylhet,50,76,6.514285714285714,9,36.0,0.0,146,2
49450,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,79,39,5.707317073170732,7,28.0,3.0,142,1
26834,0,146.14285714285714,Afghanistan,Pakistan,Sharjah,66,48,5.333333333333333,7,41.0,2.0,137,1
156227,0,148.0,Australia,New Zealand,Christchurch,34,102,7.116279069767441,2,43.0,3.0,131,2
92828,0,119.2,West Indies,India,Lauderhill,79,32,4.682926829268293,8,27.0,1.0,98,2
125115,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,52,61,5.38235294117647,6,19.0,2.0,125,2
42997,0,152.8,South Africa,New Zealand,London,12,111,6.166666666666667,4,43.0,2.0,128,1
135947,0,149.95833333333334,West Indies,New Zealand,Auckland,73,50,6.382978723404255,8,28.0,1.0,108,2
82048,0,177.33333333333334,New Zealand,South Africa,Centurion,58,91,8.806451612903226,8,38.0,1.0,177,1
106624,0,149.27586206896552,Bangladesh,West Indies,Johannesburg,83,62,10.054054054054054,8,60.0,1.0,165,2
83613,0,141.66666666666666,Australia,New Zealand,Perth,50,87,7.457142857142857,7,36.0,1.0,186,1
113481,0,138.07142857142858,Zimbabwe,Pakistan,Harare,43,86,6.701298701298701,6,29.0,2.0,138,2
138597,0,126.0,Bangladesh,New Zealand,Kolkata,38,53,3.878048780487805,3,15.0,4.0,70,2
139920,0,130.3448275862069,Australia,Bangladesh,Mirpur,27,137,8.838709677419354,8,41.0,2.0,158,2
137279,1,149.95833333333334,New Zealand,South Africa,Auckland,88,62,11.625,10,60.0,0.0,162,2
71668,0,181.5,England,New Zealand,Christchurch,27,130,8.387096774193548,6,43.0,0.0,193,1
7768,0,138.1627906976744,Netherlands,Afghanistan,Dubai,36,95,6.785714285714286,6,32.0,1.0,149,1
2256,1,154.0,India,Sri Lanka,St Lucia,84,52,8.666666666666666,9,44.0,1.0,163,1
73428,1,151.36363636363637,Australia,England,Manchester,87,41,7.454545454545454,9,37.0,1.0,145,1
121590,0,135.609756097561,Sri Lanka,South Africa,Colombo,48,61,5.083333333333333,7,24.0,1.0,103,2
72019,0,143.5,West Indies,Pakistan,St Vincent,46,78,6.324324324324324,6,29.0,0.0,152,1
18046,0,162.46666666666667,West Indies,New Zealand,Wellington,32,100,6.818181818181818,6,34.0,1.0,159,1
92404,0,119.2,New Zealand,West Indies,Lauderhill,14,113,6.396226415094339,2,42.0,2.0,116,2
46138,0,158.30769230769232,Australia,South Africa,Durban,72,72,9.0,7,49.0,2.0,157,1
171790,0,131.5,Netherlands,Bangladesh,Dharamsala,80,47,7.05,9,40.0,1.0,145,2
123757,0,147.11764705882354,Australia,Sri Lanka,Pallekele,53,82,7.343283582089553,6,10.0,3.0,149,2
10201,0,138.1627906976744,New Zealand,Pakistan,Dubai,16,122,7.038461538461539,5,36.0,1.0,135,1
170127,1,122.75,West Indies,Afghanistan,Lucknow,85,30,5.142857142857143,8,29.0,2.0,127,2
149610,0,132.1764705882353,India,Australia,Barbados,13,135,7.570093457943925,0,62.0,3.0,135,2
154360,0,140.0,England,Pakistan,Cardiff,11,163,8.972477064220183,7,56.0,1.0,175,2
28933,0,153.14285714285714,Sri Lanka,Australia,Colombo,62,62,6.413793103448277,6,24.0,3.0,128,1
154779,0,140.0,South Africa,England,Cardiff,4,150,7.758620689655173,3,50.0,1.0,162,2
63030,1,207.0,West Indies,India,Hyderabad,86,64,11.294117647058822,8,51.0,2.0,207,1
170874,0,157.57142857142858,Bangladesh,New Zealand,Mount Maunganui,26,124,7.914893617021277,6,31.0,2.0,167,2
142780,0,130.71428571428572,Bangladesh,India,Nagpur,28,126,8.217391304347826,6,44.0,2.0,144,2
78726,0,182.33333333333334,Australia,West Indies,Hobart,72,84,10.5,9,69.0,1.0,179,1
106457,0,149.27586206896552,Pakistan,South Africa,Johannesburg,68,57,6.5769230769230775,8,37.0,1.0,60,2
44953,0,129.66666666666666,Pakistan,West Indies,Trinidad,35,82,5.788235294117647,6,37.0,1.0,132,1
99375,0,128.3953488372093,Australia,Pakistan,Dubai,31,114,7.685393258426966,5,26.0,2.0,177,2
147487,0,120.66666666666667,Zimbabwe,Ireland,Bready,66,73,8.11111111111111,6,40.0,2.0,138,2
42354,0,152.8,Australia,West Indies,London,40,93,6.975,6,40.0,1.0,169,1
119185,0,135.609756097561,Australia,South Africa,Colombo,69,62,7.294117647058823,9,48.0,0.0,147,2
53591,0,148.20689655172413,New Zealand,Bangladesh,Mirpur,9,190,10.27027027027027,7,55.0,1.0,204,1
151377,1,180.125,Afghanistan,South Africa,Mumbai,85,64,10.971428571428572,8,47.0,2.0,172,2
141826,0,130.3448275862069,Bangladesh,South Africa,Mirpur,46,82,6.648648648648648,4,26.0,4.0,138,2
89796,0,179.33333333333334,Bangladesh,Ireland,Belfast,64,74,7.928571428571428,9,46.0,1.0,190,1
130385,0,141.33333333333334,New Zealand,South Africa,London,46,104,8.432432432432432,9,51.0,1.0,169,2
135860,0,149.95833333333334,New Zealand,Australia,Auckland,37,110,7.951807228915662,4,26.0,3.0,170,2
65577,1,191.25,Sri Lanka,India,Mumbai,83,37,6.0,7,30.0,3.0,135,1
163301,0,103.0,Sri Lanka,Pakistan,Hambantota,52,62,5.470588235294118,7,29.0,1.0,99,2
170639,0,157.57142857142858,New Zealand,India,Mount Maunganui,32,120,8.181818181818182,5,34.0,2.0,156,2
717,0,159.2,New Zealand,Sri Lanka,Lauderhill,17,97,5.650485436893203,4,28.0,3.0,120,1
83133,0,177.33333333333334,South Africa,Sri Lanka,Centurion,28,130,8.478260869565217,8,39.0,1.0,180,1
172851,0,150.5,Australia,India,Canberra,82,54,8.526315789473685,10,40.0,0.0,150,2
115847,0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,9,125,6.756756756756757,5,39.0,2.0,141,2
139233,1,126.0,India,Pakistan,Kolkata,87,26,4.7272727272727275,7,22.0,3.0,119,2
55801,0,155.71428571428572,Sri Lanka,India,Nagpur,21,160,9.696969696969697,7,55.0,2.0,215,1
11146,0,138.1627906976744,Afghanistan,Netherlands,Dubai,22,92,5.63265306122449,4,25.0,2.0,128,1
63551,0,153.88235294117646,England,West Indies,Barbados,52,101,8.911764705882353,9,29.0,1.0,165,1
174697,0,153.0,England,New Zealand,Nelson,3,163,8.35897435897436,3,24.0,5.0,166,2
79960,0,130.71428571428572,Pakistan,Sri Lanka,Hambantota,73,29,3.7021276595744683,8,18.0,1.0,122,1
156232,0,148.0,Australia,New Zealand,Christchurch,29,107,7.054945054945056,2,42.0,3.0,131,2
72682,0,140.16666666666666,Sri Lanka,New Zealand,Guyana,64,50,5.357142857142857,8,22.0,2.0,135,1
124405,0,143.44444444444446,Australia,England,Southampton,51,94,8.173913043478262,6,26.0,3.0,146,2
148982,0,176.0,Ireland,Netherlands,Al Amarat,55,99,9.138461538461538,9,44.0,0.0,183,2
90508,1,148.5,West Indies,New Zealand,Dominica,86,25,4.411764705882352,8,23.0,2.0,132,1
17215,0,162.46666666666667,New Zealand,Sri Lanka,Wellington,3,159,8.153846153846153,3,28.0,3.0,162,1
100146,0,128.3953488372093,South Africa,Pakistan,Dubai,82,40,6.315789473684211,9,31.0,1.0,99,2
23413,0,157.21428571428572,Zimbabwe,India,Harare,77,51,7.116279069767441,7,37.0,3.0,170,1
22548,0,157.21428571428572,Zimbabwe,India,Harare,76,43,5.863636363636364,6,30.0,4.0,99,1
165588,0,154.25,Pakistan,South Africa,Centurion,59,100,9.836065573770492,7,43.0,2.0,149,2
19734,0,145.89473684210526,New Zealand,Bangladesh,Dhaka,53,86,7.701492537313433,6,24.0,2.0,161,1
169917,0,122.75,West Indies,Afghanistan,Lucknow,44,60,4.736842105263158,5,26.0,3.0,106,2
19732,0,145.89473684210526,New Zealand,Bangladesh,Dhaka,55,84,7.753846153846154,6,26.0,3.0,161,1
151639,0,180.125,England,India,Mumbai,76,75,10.227272727272728,10,47.0,0.0,181,2
161281,0,128.33333333333334,West Indies,Sri Lanka,Coolidge,50,122,10.457142857142857,4,21.0,0.0,134,2
164596,1,154.25,Pakistan,South Africa,Centurion,90,46,9.2,10,46.0,0.0,205,2
57001,0,147.0,India,England,Kanpur,56,77,7.21875,7,30.0,2.0,147,1
115224,0,170.6,India,Australia,Chandigarh,33,96,6.620689655172414,6,35.0,1.0,161,2
102046,0,128.3953488372093,Pakistan,India,Dubai,60,71,7.1,10,33.0,0.0,152,2
10429,0,138.1627906976744,New Zealand,Pakistan,Dubai,35,83,5.858823529411765,6,28.0,2.0,144,1
11124,0,138.1627906976744,Afghanistan,Netherlands,Dubai,44,73,5.7631578947368425,6,22.0,0.0,128,1
129410,0,131.0,India,Australia,Melbourne,14,127,7.188679245283018,8,35.0,1.0,135,2
175272,0,130.0,Netherlands,Afghanistan,Edinburgh,13,119,6.672897196261682,1,26.0,5.0,130,2
78283,0,180.0,Afghanistan,Ireland,Greater Noida,21,144,8.727272727272727,8,69.0,1.0,184,1
56647,0,159.33333333333334,England,Pakistan,Bristol,40,92,6.8999999999999995,6,40.0,0.0,144,1
6732,0,156.9047619047619,South Africa,England,Cape Town,69,55,6.470588235294118,7,28.0,2.0,154,1
67019,0,161.36363636363637,Sri Lanka,Pakistan,Lahore,34,131,9.13953488372093,8,55.0,0.0,182,1
10806,0,138.1627906976744,Netherlands,Ireland,Dubai,31,86,5.797752808988764,7,31.0,1.0,114,1
40665,0,139.69230769230768,South Africa,Australia,Melbourne,19,90,5.346534653465347,6,32.0,1.0,101,1
99274,0,128.3953488372093,Pakistan,England,Dubai,19,111,6.594059405940595,2,37.0,3.0,112,2
68379,0,169.22222222222223,New Zealand,Sri Lanka,Mount Maunganui,50,103,8.82857142857143,9,38.0,1.0,182,1
79355,0,110.0,Bangladesh,West Indies,St Kitts,57,63,6.0,4,24.0,3.0,118,1
33122,0,169.58823529411765,New Zealand,Sri Lanka,Pallekele,70,24,2.88,6,14.0,3.0,74,1
10675,0,138.1627906976744,South Africa,Pakistan,Dubai,39,109,8.074074074074074,9,48.0,0.0,150,1
122000,0,147.11764705882354,Bangladesh,Sri Lanka,Pallekele,21,151,9.151515151515152,4,50.0,2.0,181,2
52022,0,143.0,West Indies,India,Kolkata,26,69,4.404255319148937,3,18.0,2.0,109,1
170856,0,157.57142857142858,Bangladesh,New Zealand,Mount Maunganui,44,103,8.131578947368421,7,24.0,2.0,167,2
110067,0,125.15789473684211,Sri Lanka,Bangladesh,Dhaka,69,92,10.823529411764707,7,49.0,3.0,194,2
86805,0,169.6,Pakistan,Australia,Birmingham,73,47,6.0,6,24.0,3.0,167,1
44564,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,56,87,8.15625,7,46.0,1.0,156,1
133115,0,123.16666666666667,West Indies,Pakistan,Trinidad,50,92,7.885714285714286,8,37.0,1.0,138,2
67215,0,161.36363636363637,Pakistan,South Africa,Lahore,83,48,7.783783783783783,8,38.0,1.0,144,1
143620,0,162.0,Sri Lanka,England,Bristol,34,107,7.465116279069767,9,27.0,0.0,137,2
40732,0,139.69230769230768,India,Australia,Melbourne,74,36,4.695652173913043,5,18.0,3.0,74,1
58479,0,163.23076923076923,Australia,India,Sydney,36,123,8.785714285714286,8,48.0,1.0,171,1
143711,0,162.0,India,England,Bristol,49,124,10.47887323943662,8,52.0,0.0,201,2
109563,1,125.15789473684211,Bangladesh,Afghanistan,Dhaka,84,38,6.333333333333333,6,36.0,3.0,139,2
158798,0,68.25,England,West Indies,Basseterre,75,53,7.066666666666666,9,29.0,1.0,72,2
99380,0,128.3953488372093,Australia,Pakistan,Dubai,26,125,7.9787234042553195,5,35.0,1.0,177,2
26277,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,59,77,7.5737704918032795,8,37.0,1.0,158,1
49283,0,168.66666666666666,New Zealand,West Indies,Auckland,1,153,7.714285714285714,3,43.0,3.0,155,1
93933,1,148.91666666666666,Sri Lanka,India,St Lucia,87,41,7.454545454545454,8,37.0,1.0,167,2
49491,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,39,78,5.777777777777778,4,21.0,3.0,142,1
166604,0,166.66666666666666,England,India,Ahmedabad,41,111,8.430379746835444,8,38.0,1.0,130,2
156027,0,148.0,England,New Zealand,Christchurch,19,132,7.841584158415842,7,48.0,1.0,154,2
26581,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,69,75,8.823529411764707,8,50.0,2.0,187,1
109526,0,125.15789473684211,Bangladesh,Zimbabwe,Dhaka,15,144,8.228571428571428,3,42.0,1.0,148,2
1211,0,159.2,Bangladesh,West Indies,Lauderhill,23,146,9.030927835051546,5,42.0,1.0,184,1
78843,0,163.0,England,Australia,Chester-le-Street,78,74,10.571428571428571,10,61.0,0.0,195,1
7417,0,156.9047619047619,New Zealand,Pakistan,Cape Town,15,118,6.742857142857143,3,37.0,5.0,143,1
9800,0,138.1627906976744,Pakistan,Australia,Dubai,50,81,6.942857142857143,9,41.0,0.0,151,1
115177,0,170.6,India,Australia,Chandigarh,79,44,6.439024390243903,8,35.0,2.0,161,2
133854,1,146.15384615384616,Australia,South Africa,Durban,86,61,10.76470588235294,5,44.0,5.0,81,2
123932,1,143.44444444444446,England,South Africa,Southampton,91,51,10.551724137931036,9,51.0,1.0,143,2
109997,0,125.15789473684211,Bangladesh,Australia,Dhaka,23,103,6.371134020618556,5,36.0,0.0,123,2
155442,0,130.42857142857142,Netherlands,Ireland,Dublin,45,115,9.2,9,50.0,0.0,183,2
36795,0,146.41666666666666,England,New Zealand,Abu Dhabi,60,67,6.7,8,30.0,2.0,166,1
171820,0,131.5,Netherlands,Bangladesh,Dharamsala,50,79,6.771428571428571,7,32.0,2.0,145,2
96660,0,149.28571428571428,England,South Africa,Cape Town,35,149,10.51764705882353,9,66.0,0.0,192,2
15258,0,170.24137931034483,South Africa,Australia,Johannesburg,35,127,8.964705882352941,9,53.0,0.0,201,1
160176,0,172.0,Bangladesh,South Africa,Bloemfontein,82,56,8.842105263157896,9,40.0,1.0,175,2
173883,0,121.5,New Zealand,West Indies,Dominica,18,116,6.823529411764706,4,32.0,3.0,126,2
147662,0,120.66666666666667,Ireland,Afghanistan,Bready,72,60,7.5,6,34.0,3.0,144,2
39068,0,146.41666666666666,Pakistan,New Zealand,Abu Dhabi,20,113,6.779999999999999,6,35.0,1.0,148,1
124272,0,143.44444444444446,England,Australia,Southampton,68,62,7.153846153846154,9,35.0,0.0,158,2
130022,0,141.33333333333334,England,Sri Lanka,London,58,76,7.354838709677419,7,31.0,1.0,174,2
79356,0,110.0,Bangladesh,West Indies,St Kitts,56,64,6.0,4,21.0,3.0,118,1
40552,0,139.69230769230768,Australia,Pakistan,Melbourne,19,113,6.7128712871287135,2,32.0,2.0,127,1
17062,0,162.46666666666667,New Zealand,England,Wellington,33,96,6.620689655172414,6,34.0,2.0,139,1
120546,0,135.609756097561,Sri Lanka,West Indies,Colombo,35,103,7.270588235294118,6,40.0,3.0,139,2
96445,0,143.0,India,Ireland,Nottingham,38,100,7.317073170731708,8,35.0,2.0,113,2
57866,0,163.23076923076923,West Indies,Australia,Sydney,27,91,5.870967741935484,4,30.0,2.0,138,1
20273,0,145.89473684210526,Bangladesh,Australia,Dhaka,13,112,6.280373831775702,5,37.0,2.0,131,1
33361,0,169.58823529411765,New Zealand,Sri Lanka,Pallekele,43,79,6.1558441558441555,6,29.0,1.0,142,1
23422,0,157.21428571428572,Zimbabwe,India,Harare,68,62,7.153846153846154,7,29.0,3.0,170,1
150632,0,132.1764705882353,West Indies,England,Barbados,8,145,7.767857142857142,5,46.0,3.0,155,2
92749,0,119.2,India,West Indies,Lauderhill,34,175,12.209302325581396,7,60.0,1.0,244,2
12831,0,138.1627906976744,Sri Lanka,Pakistan,Dubai,71,64,7.836734693877552,10,37.0,0.0,211,1
158261,0,130.5,India,England,Manchester,48,128,10.666666666666666,9,68.0,0.0,163,2
2684,0,154.0,Pakistan,Australia,St Lucia,37,111,8.024096385542169,8,30.0,2.0,191,1
53402,0,148.20689655172413,India,Australia,Mirpur,67,54,6.113207547169811,7,24.0,2.0,159,1
150471,0,132.1764705882353,England,Pakistan,Barbados,51,89,7.739130434782608,8,38.0,1.0,151,2
119119,0,135.609756097561,Sri Lanka,South Africa,Colombo,10,120,6.545454545454546,4,36.0,3.0,135,2
128536,0,131.0,England,Australia,Melbourne,50,81,6.942857142857143,7,27.0,3.0,143,2
5753,0,156.9047619047619,Pakistan,South Africa,Cape Town,47,91,7.479452054794521,8,47.0,1.0,176,1
157205,0,57.666666666666664,New Zealand,Sri Lanka,Guyana,80,46,6.8999999999999995,9,36.0,0.0,139,2
3045,0,154.71428571428572,Sri Lanka,West Indies,Bengaluru,53,58,5.1940298507462686,5,17.0,2.0,122,1
175132,0,171.0,England,South Africa,Taunton,26,135,8.617021276595745,7,35.0,2.0,171,2
81777,1,129.4,New Zealand,Australia,Dharamsala,84,58,9.666666666666666,10,49.0,0.0,142,1
25414,0,178.75,New Zealand,Pakistan,Hamilton,46,94,7.621621621621621,7,39.0,2.0,185,1
80809,0,182.0,New Zealand,Pakistan,Napier,16,137,7.903846153846154,5,42.0,2.0,173,1
99033,0,128.3953488372093,Afghanistan,Netherlands,Dubai,35,104,7.341176470588236,8,42.0,0.0,150,2
9556,0,138.1627906976744,Sri Lanka,Australia,Dubai,79,60,8.78048780487805,9,49.0,1.0,154,1
135609,1,149.95833333333334,Australia,New Zealand,Auckland,91,65,13.448275862068966,10,64.0,0.0,245,2
64966,0,153.88235294117646,West Indies,England,Barbados,78,63,9.0,9,39.0,1.0,170,1
130758,0,141.33333333333334,West Indies,Sri Lanka,London,41,73,5.544303797468355,5,27.0,1.0,101,2
146368,0,130.8,Sri Lanka,Bangladesh,Chattogram,46,65,5.27027027027027,4,30.0,3.0,123,2
149543,0,132.1764705882353,India,Australia,Barbados,75,36,4.8,6,24.0,3.0,135,2
129902,0,141.33333333333334,Ireland,Sri Lanka,London,50,71,6.085714285714286,9,32.0,1.0,135,2
33191,1,169.58823529411765,Sri Lanka,Bangladesh,Pallekele,87,59,10.727272727272727,9,49.0,1.0,198,1
161684,1,151.16666666666666,Ireland,Afghanistan,Greater Noida,84,64,10.666666666666666,8,61.0,2.0,93,2
136552,0,149.95833333333334,India,New Zealand,Auckland,76,44,6.0,8,30.0,1.0,135,2
45573,0,129.66666666666666,England,West Indies,Trinidad,38,97,7.097560975609756,5,31.0,2.0,121,1
130840,0,141.33333333333334,New Zealand,South Africa,London,71,44,5.387755102040817,8,17.0,0.0,127,2
81251,0,131.66666666666666,South Africa,New Zealand,Port Elizabeth,62,61,6.310344827586207,8,35.0,0.0,179,1
20151,0,145.89473684210526,Bangladesh,Sri Lanka,Dhaka,12,171,9.5,7,43.0,0.0,193,1
54257,1,148.20689655172413,India,Sri Lanka,Mirpur,90,23,4.6,9,23.0,1.0,130,1
130301,0,141.33333333333334,West Indies,Australia,London,30,162,10.8,8,40.0,2.0,172,2
60249,0,149.0,Netherlands,New Zealand,Chattogram,64,55,5.892857142857142,8,33.0,2.0,151,1
61949,0,179.8,Afghanistan,Ireland,Dehradun,48,151,12.583333333333334,10,70.0,0.0,278,1
74112,0,151.36363636363637,England,India,Manchester,16,137,7.903846153846154,4,35.0,4.0,159,1
116133,0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,19,141,8.376237623762377,6,39.0,0.0,182,2
51925,0,143.0,Pakistan,Bangladesh,Kolkata,0,201,10.05,5,62.0,3.0,201,1
95460,0,143.0,Sri Lanka,Australia,Nottingham,79,66,9.658536585365853,9,47.0,1.0,160,2
127590,0,161.66666666666666,West Indies,South Africa,St George's,56,92,8.625,7,44.0,3.0,166,2
129140,0,131.0,Australia,Sri Lanka,Melbourne,78,53,7.571428571428571,10,38.0,0.0,145,2
